timestamp,close,close_right,close_right,close_right,close_right,close_right,close_right,close_right,close_right,close_right
2024-03-25,69933.1,3591.31,590.5,0.6471,0.6599,0.17693,1.0468,189.2,9.799,89.6
2024-03-26,70037.3,3588.23,580.5,0.6329,0.6656,0.17887,1.0472,191.63,9.688,95.29
2024-03-27,69533.7,3502.68,574.5,0.6124,0.6489,0.19049,1.0092,186.38,9.451,93.53
2024-03-28,70837.3,3562.02,584.0,0.6251,0.6512,0.22022,1.0032,189.82,9.527,94.2
2024-03-29,69899.7,3510.59,612.0,0.6309,0.6605,0.21328,0.9918,192.33,9.61,109.16
2024-03-30,69646.1,3507.18,600.5,0.6212,0.6446,0.19939,0.9805,194.36,9.436,102.92
2024-03-31,71367.6,3646.44,606.5,0.6294,0.651,0.22021,1.0045,202.77,9.654,105.18
2024-04-01,69710.6,3504.62,577.0,0.6117,0.622,0.20541,0.9516,192.46,9.155,99.29
2024-04-02,65496.0,3278.89,551.0,0.5855,0.583,0.1824,0.9011,181.36,8.583,106.82
2024-04-03,65968.2,3311.92,561.5,0.5743,0.5767,0.17541,0.8966,185.14,8.424,98.34
2024-04-04,68491.5,3328.56,584.5,0.593,0.5841,0.18014,0.906,184.02,8.469,98.32
2024-04-05,67825.8,3317.75,577.0,0.5873,0.5743,0.17728,0.8848,174.43,8.383,97.95
2024-04-06,68898.6,3351.0,585.0,0.5931,0.584,0.1859,0.8984,178.8,8.49,100.76
2024-04-07,69367.3,3454.23,583.0,0.5947,0.59,0.19898,0.9121,179.65,8.709,100.57
2024-04-08,71679.9,3695.61,588.0,0.6154,0.6095,0.20275,0.9469,180.9,9.049,103.35
2024-04-09,69196.8,3506.64,580.5,0.6142,0.601,0.18922,0.8981,172.48,8.666,97.6
2024-04-10,70680.0,3545.35,609.5,0.618,0.5832,0.19285,0.8886,173.45,8.422,96.78
2024-04-11,70115.1,3502.79,604.5,0.6088,0.5864,0.19398,0.8791,172.58,8.384,98.77
2024-04-12,67147.1,3238.0,595.0,0.5467,0.5029,0.17433,0.7657,153.22,7.194,86.08
2024-04-13,63931.9,3005.51,553.5,0.4782,0.4479,0.15296,0.6516,139.54,6.372,77.28
2024-04-14,65618.4,3154.75,566.5,0.4969,0.4701,0.16201,0.7113,151.37,6.852,79.7
2024-04-15,63392.8,3102.01,552.5,0.4971,0.4605,0.16117,0.7069,138.81,6.704,78.01
2024-04-16,63776.5,3084.29,537.0,0.4961,0.4602,0.1559,0.7027,136.2,6.693,79.92
2024-04-17,61254.0,2985.33,533.5,0.4945,0.4479,0.14762,0.6677,132.33,6.578,80.15
2024-04-18,63442.0,3064.06,551.0,0.5021,0.4574,0.15225,0.6764,141.93,6.775,80.68
2024-04-19,63793.2,3056.03,553.0,0.5023,0.4676,0.15583,0.6743,142.77,6.674,80.56
2024-04-20,64897.2,3155.38,570.0,0.5285,0.5061,0.16273,0.7379,151.05,7.223,85.02
2024-04-21,64912.8,3147.79,580.0,0.5239,0.4989,0.1581,0.7134,148.7,7.132,84.07
2024-04-22,66781.8,3200.42,604.0,0.556,0.5164,0.16117,0.744,156.88,7.465,85.36
2024-04-23,66386.1,3219.85,606.0,0.5445,0.4998,0.15979,0.7286,154.66,7.237,85.0
2024-04-24,64288.5,3140.29,608.0,0.5271,0.4743,0.15127,0.7043,147.73,6.92,82.65
2024-04-25,64496.5,3156.09,612.5,0.525,0.4704,0.1513,0.7203,145.11,6.856,83.72
2024-04-26,63763.6,3130.99,596.5,0.5249,0.4626,0.1478,0.7026,140.85,6.756,87.58
2024-04-27,63444.4,3255.02,595.5,0.5173,0.467,0.1477,0.7325,141.27,6.799,83.82
2024-04-28,63110.0,3262.84,600.0,0.5095,0.4597,0.14662,0.7211,138.73,6.72,83.78
2024-04-29,63855.3,3216.59,593.0,0.5147,0.4567,0.14338,0.708,137.68,6.581,83.37
2024-04-30,60686.4,3014.96,578.5,0.4999,0.4407,0.13333,0.6666,126.94,6.418,79.03
2024-05-01,58325.5,2972.56,561.0,0.5097,0.4499,0.13014,0.6916,133.15,6.876,78.64
2024-05-02,59065.4,2986.66,559.5,0.5177,0.4578,0.13195,0.7205,137.86,7.272,80.02
2024-05-03,62865.4,3102.81,586.5,0.5312,0.4668,0.14602,0.7321,143.6,7.235,80.91
2024-05-04,63891.8,3117.4,584.0,0.5299,0.465,0.16015,0.729,146.02,7.121,81.58
2024-05-05,64007.5,3136.05,592.0,0.5291,0.4577,0.16094,0.7338,145.64,7.296,81.19
2024-05-06,63161.7,3061.68,588.5,0.5397,0.4539,0.15646,0.711,152.77,7.114,80.7
2024-05-07,62316.1,3005.34,576.0,0.5243,0.4413,0.15009,0.693,149.38,6.991,80.75
2024-05-08,61169.8,2974.54,587.5,0.5168,0.4517,0.14319,0.6811,142.34,6.983,81.33
2024-05-09,63050.0,3036.42,596.5,0.5204,0.4635,0.152,0.6948,152.53,7.043,82.98
2024-05-10,60776.9,2910.44,585.0,0.5018,0.4478,0.14391,0.6716,146.3,6.741,80.15
2024-05-11,60808.4,2913.41,591.5,0.5054,0.4383,0.14296,0.6763,145.3,6.655,81.32
2024-05-12,61451.0,2929.28,594.0,0.499,0.4375,0.14118,0.6703,143.37,6.618,81.34
2024-05-13,62918.0,2950.83,590.5,0.5048,0.4361,0.14856,0.663,147.34,6.662,80.53
2024-05-14,61551.4,2882.77,567.0,0.4996,0.4277,0.14543,0.6492,141.98,6.475,78.71
2024-05-15,66171.4,3032.25,581.5,0.5184,0.4523,0.15532,0.6861,158.26,6.957,81.26
2024-05-16,65213.9,2945.12,568.0,0.5152,0.4595,0.14959,0.694,159.11,7.011,82.39
2024-05-17,66985.7,3092.68,581.0,0.523,0.4818,0.15552,0.7134,169.41,7.193,84.12
2024-05-18,66890.5,3122.83,580.0,0.5208,0.4821,0.15296,0.7091,172.32,7.156,83.8
2024-05-19,66242.9,3072.23,574.0,0.5091,0.4672,0.14906,0.6832,169.95,6.93,82.3
2024-05-20,71463.9,3662.16,600.0,0.5372,0.5021,0.16576,0.7528,185.89,7.567,88.65
2024-05-21,70162.1,3790.44,618.5,0.5372,0.4949,0.17075,0.7299,178.19,7.617,88.24
2024-05-22,69217.2,3739.7,615.5,0.5271,0.4836,0.16645,0.724,177.06,7.464,85.82
2024-05-23,68012.8,3782.99,599.0,0.5288,0.466,0.15976,0.744,176.12,7.203,85.45
2024-05-24,68578.0,3728.07,600.0,0.5362,0.4599,0.16388,0.724,167.79,7.246,85.04
2024-05-25,69301.6,3750.34,602.0,0.5419,0.4623,0.17416,0.7299,168.47,7.425,84.96
2024-05-26,68532.3,3827.19,600.0,0.5283,0.4584,0.16632,0.7165,163.61,7.563,83.93
2024-05-27,69467.8,3895.05,605.0,0.5343,0.4686,0.16927,0.745,170.29,7.644,85.32
2024-05-28,68438.4,3845.08,602.0,0.5289,0.4576,0.16517,0.733,168.93,7.375,83.47
2024-05-29,67688.0,3768.34,595.5,0.5239,0.4515,0.164,0.715,168.46,7.18,83.61
2024-05-30,68392.9,3748.5,595.5,0.5189,0.4468,0.15959,0.6968,167.07,7.0,84.45
2024-05-31,67572.3,3762.36,595.0,0.5177,0.4476,0.15928,0.6949,166.09,6.988,83.3
2024-06-01,67828.0,3816.0,602.5,0.5187,0.4506,0.16048,0.6996,166.32,7.068,83.51
2024-06-02,67804.5,3782.33,604.5,0.5137,0.4467,0.15734,0.6905,163.32,6.993,83.14
2024-06-03,68853.6,3767.34,626.5,0.5201,0.4574,0.15842,0.7052,165.06,7.011,82.88
2024-06-04,70582.1,3811.13,686.0,0.5259,0.4618,0.16153,0.7158,171.92,7.187,83.69
2024-06-05,71133.7,3865.66,700.0,0.5262,0.4617,0.16338,0.7253,173.73,7.261,85.46
2024-06-06,70837.6,3813.41,711.0,0.5217,0.4586,0.16026,0.7265,170.2,7.149,84.26
2024-06-07,69385.8,3679.1,684.0,0.4987,0.4497,0.14833,0.6673,162.56,6.653,80.09
2024-06-08,69350.8,3681.71,683.0,0.4925,0.4364,0.14599,0.6499,157.92,6.38,79.97
2024-06-09,69677.1,3706.41,673.0,0.4983,0.4442,0.14674,0.6553,162.14,6.52,80.47
2024-06-10,69571.6,3669.71,624.0,0.4969,0.4409,0.14477,0.65,159.09,6.506,79.65
2024-06-10,69571.6,3669.71,624.0,0.4969,0.4409,0.14477,0.65,159.09,6.506,79.65
2024-06-11,67318.4,3497.5,603.0,0.4802,0.4216,0.13809,0.6176,149.34,6.372,77.24
2024-06-12,68270.4,3560.64,619.5,0.4915,0.438,0.14624,0.6447,155.19,6.736,78.48
2024-06-13,66779.6,3469.61,599.5,0.477,0.421,0.14109,0.6048,147.26,6.356,79.12
2024-06-14,66028.0,3481.51,603.0,0.474,0.4115,0.13491,0.5913,143.01,6.162,77.54
2024-06-15,66213.9,3568.81,607.5,0.4906,0.4136,0.13665,0.617,145.45,6.218,79.22
2024-06-16,66654.5,3624.31,610.5,0.489,0.4165,0.13702,0.6192,151.19,6.372,78.92
2024-06-17,66475.9,3511.35,603.5,0.5047,0.4013,0.12875,0.5842,143.2,6.067,76.57
2024-06-18,65142.4,3484.0,589.0,0.4879,0.3834,0.1222,0.5568,137.54,5.767,72.23
2024-06-19,64940.5,3560.66,599.5,0.4928,0.3845,0.12244,0.5768,135.73,5.794,73.73
2024-06-20,64852.1,3512.67,587.5,0.4885,0.3839,0.1244,0.5729,133.46,5.638,74.66
2024-06-21,64124.8,3518.07,585.5,0.4886,0.3756,0.12401,0.5684,134.55,5.606,74.08
2024-06-22,64247.8,3495.69,591.5,0.4863,0.3846,0.12373,0.5708,133.67,5.746,74.54
2024-06-23,63189.8,3420.88,577.0,0.4795,0.3801,0.12223,0.5612,129.98,5.649,73.34
2024-06-24,60272.1,3351.69,567.5,0.4739,0.3776,0.11893,0.5612,132.23,5.721,69.49
2024-06-25,61775.7,3394.98,578.5,0.4753,0.3919,0.12616,0.5673,136.55,5.841,71.31
2024-06-26,60861.7,3371.03,573.5,0.4696,0.3847,0.12277,0.5517,136.79,5.792,70.94
2024-06-27,61683.8,3450.18,581.0,0.475,0.3911,0.12707,0.567,149.7,6.286,73.2
2024-06-28,60429.1,3380.0,567.5,0.4713,0.3857,0.12294,0.5529,139.92,6.19,72.81
2024-06-29,60981.5,3378.91,570.0,0.4723,0.3838,0.12183,0.5483,140.17,6.076,74.89
2024-06-30,62770.5,3437.87,582.5,0.4759,0.3923,0.12447,0.5611,146.7,6.212,75.28
2024-07-01,62885.4,3442.58,578.0,0.4767,0.4031,0.12351,0.5577,146.69,6.328,74.36
2024-07-02,62114.1,3421.51,580.5,0.4852,0.4182,0.12521,0.5713,153.91,6.528,75.99
2024-07-03,60201.5,3295.29,557.5,0.4667,0.4071,0.11845,0.5308,141.06,6.072,71.98
2024-07-04,57041.9,3058.27,512.5,0.4328,0.3621,0.10485,0.494,127.74,5.55,65.33
2024-07-05,56600.1,2981.53,498.0,0.4248,0.3496,0.10537,0.4672,134.34,5.683,61.8
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-06,58212.7,3066.6,526.0,0.4487,0.3707,0.11349,0.5062,143.07,6.239,65.36
2024-07-07,55834.1,2931.75,490.5,0.4193,0.3464,0.10407,0.4777,133.92,5.906,61.95
2024-07-08,56698.0,3018.87,511.0,0.4311,0.3691,0.10763,0.5017,139.86,5.941,64.46
2024-07-09,58026.6,3066.55,517.0,0.4353,0.375,0.10747,0.5006,141.36,6.11,65.25
2024-07-10,57701.5,3103.17,524.0,0.4384,0.3885,0.10798,0.5127,142.0,6.093,66.78
2024-07-11,57312.0,3099.64,524.5,0.448,0.3958,0.10662,0.4979,136.57,5.898,67.32
2024-07-12,57860.1,3133.34,534.5,0.4735,0.4166,0.10764,0.507,139.39,6.094,69.17
2024-07-13,59173.6,3175.44,531.5,0.5252,0.4413,0.11223,0.531,141.96,6.236,69.77
2024-07-14,60761.2,3245.01,544.0,0.5216,0.4316,0.11539,0.5307,147.83,6.316,69.84
2024-07-15,64685.8,3483.64,584.5,0.5367,0.4449,0.12486,0.549,159.28,6.482,71.95
2024-07-16,64405.6,2716.73,551.5,0.5111,0.4184,0.0423,0.3934,231.95,6.137,72.46
2024-07-17,64019.2,1114.19,655.5,9.4109,0.1512,0.01852,0.318,341.41,13.928,67.86
2024-07-18,63105.4,3400.0,572.0,0.5834,0.1664,0.01872,0.2589,330.38,13.481,68.4
2024-07-19,67970.9,3436.89,594.5,0.5776,0.1414,0.01846,0.2481,286.76,12.826,70.91
2024-07-20,68431.0,3520.28,599.5,0.5917,0.1286,0.01899,0.3508,10018.57,4.377,71.62
2024-07-21,69199.6,3562.72,596.0,0.5963,0.1327,0.34285,0.3615,559.11,3.682,138.82
2024-07-22,66920.0,3423.05,593.5,0.6052,0.4212,0.00019,0.5369,176.43,6.155,0.19
2024-07-22,66920.0,3423.05,593.5,0.6052,0.4212,0.00019,0.5369,176.43,6.155,0.19
